lsl_timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,marker
794633.4238364997,-21484.09375,-12434.07421875,-29708.5078125,-6241.65771484375,-31587.396484375,-28271.291015625,-22279.638671875,-12631.4853515625,
794633.4278364996,-21477.947265625,-12428.0615234375,-29697.376953125,-6289.82568359375,-31574.9453125,-28266.060546875,-22273.111328125,-12617.939453125,
794633.4318364996,-21475.265625,-12425.9609375,-29695.87890625,-6254.7333984375,-31573.046875,-28270.173828125,-22272.150390625,-12615.7041015625,
794633.429345458,-21474.013671875,-12422.7197265625,-29695.677734375,-6205.04541015625,-31574.4765625,-28264.607421875,-22267.5234375,-12622.1640625,
794633.433345458,-21472.650390625,-12423.0771484375,-29693.689453125,-6226.43603515625,-31573.380859375,-28261.544921875,-22266.517578125,-12624.7568359375,
794633.437345458,-21464.111328125,-12415.7685546875,-29687.4296875,-6280.7509765625,-31571.056640625,-28255.421875,-22262.091796875,-12614.2744140625,
794633.4413454579,-21461.451171875,-12408.6826171875,-29684.16796875,-6258.80126953125,-31568.240234375,-28250.90625,-22257.3984375,-12608.4853515625,
794633.4453454579,-21477.634765625,-12419.0537109375,-29701.01953125,-6201.9833984375,-31575.884765625,-28260.65234375,-22265.109375,-12629.4951171875,
794633.4493454578,-21472.13671875,-12419.12109375,-29703.703125,-6208.7333984375,-31570.990234375,-28255.041015625,-22260.572265625,-12627.484375,
794633.4533454578,-21472.11328125,-12423.099609375,-29709.423828125,-6275.22998046875,-31570.876953125,-28256.13671875,-22264.013671875,-12622.4990234375,
794633.4573454577,-21456.466796875,-12410.1806640625,-29696.99609375,-6257.572265625,-31552.662109375,-28242.45703125,-22249.9765625,-12598.8291015625,
794633.4613454577,-21463.306640625,-12419.970703125,-29708.6875,-6202.81005859375,-31558.517578125,-28244.71484375,-22254.89453125,-12610.83203125,
794633.4653454577,-21467.041015625,-12427.8828125,-29717.13671875,-6208.7783203125,-31564.84375,-28250.123046875,-22260.52734375,-12617.9169921875,
794633.462941875,-21466.59375,-12427.8828125,-29712.978515625,-6269.82080078125,-31565.06640625,-28249.38671875,-22260.974609375,-12617.2919921875,
794633.4669418749,-21459.1953125,-12420.73046875,-29705.021484375,-6281.3095703125,-31559.09765625,-28241.787109375,-22255.833984375,-12612.6201171875,
794633.4709418749,-21466.2578125,-12427.435546875,-29712.798828125,-6230.34765625,-31565.87109375,-28248.759765625,-22262.203125,-12614.7431640625,
794633.4749418749,-21476.271484375,-12431.705078125,-29714.185546875,-6213.9189453125,-31571.369140625,-28256.2265625,-22267.880859375,-12626.3212890625,
794633.4789418748,-21471.578125,-12420.931640625,-29699.74609375,-6261.1484375,-31560.88671875,-28247.419921875,-22259.341796875,-12624.9130859375,
794633.4829418748,-21472.873046875,-12418.6064453125,-29692.4375,-6286.517578125,-31565.24609375,-28253.455078125,-22263.208984375,-12629.763671875,
794633.4869418747,-21470.1015625,-12414.13671875,-29687.810546875,-6239.5791015625,-31563.6796875,-28251.15234375,-22259.900390625,-12635.306640625,
794633.4909418747,-21466.4140625,-12405.5986328125,-29679.0703125,-6199.23388671875,-31559.3671875,-28245.609375,-22253.865234375,-12631.3505859375,
794633.4949418746,-21474.416015625,-12411.6328125,-29685.26171875,-6243.1103515625,-31563.501953125,-28255.220703125,-22262.248046875,-12628.8701171875,
794633.4989418746,-21488.69921875,-12421.3115234375,-29694.515625,-6290.00439453125,-31568.6875,-28265.435546875,-22272.8203125,-12640.984375,
794633.5143442081,-21486.6640625,-12419.3896484375,-29694.314453125,-6249.61474609375,-31567.994140625,-28264.65234375,-22269.69140625,-12640.7607421875,
794633.518344208,-21488.498046875,-12426.4296875,-29709.06640625,-6206.20751953125,-31574.23046875,-28269.32421875,-22272.59765625,-12640.693359375,
794633.522344208,-21486.083984375,-12418.4951171875,-29700.529296875,-6235.779296875,-31565.982421875,-28258.818359375,-22262.94140625,-12638.7041015625,
794633.5263442079,-21481.478515625,-12413.845703125,-29695.947265625,-6286.7412109375,-31558.71875,-28254.505859375,-22258.134765625,-12632.3564453125,
